item_code,item_name,description,product_group,manufacturing_site,net_mass_kg,allow_sales_order,legacy_code,double_stack,pallet_size,mrp_type,length_mm,width_mm,height_mm,board_gsm,board_width_mm,board_length_mm,bundle_quantity,bundles_per_layer,layers_per_pallet,pallet_height_mm,product_state,number_of_colours,fsc,pallet_quantity,board_code,market_segment,bom_available
BOX045/102/YPB/950G/1750P,UNPRINTED BASE - 2 STONE BASE 1750/PALLET 450mm x 300mm x 12,UNPRINTED BASE - TWO STONE BASE 1750/PALLET 450mm x 300mm x 125mm 950GSM 1750 Per Pallet,Glued Base 4PT Poly,,0.3658,1,111101081,N,1000x1200,BASE,450.0,300.0,125.0,950.0,700.0,1100.0,35.0,10.0,5.0,1655.0,FG Box,0.0,Mix 70%,1750.0,4-14892 /,Meat & Poultry,0
BOX045/102/YPL/900G/1500P,UNPRINTED LID - TPMS LID 445mm x 325mm x 115mm 900G 1500P,UNPRINTED LID - TPMS LID 445mm x 325mm x 115mm 900GSM 1500 Per Pallet,Glued Base 4PT Poly,,0.3372,1,101101551,N,1000x1200,MTO,445.0,325.0,115.0,900.0,706.0,1096.0,30.0,10.0,5.0,,FG Box,0.0,Mix 70%,1500.0,4-00387 /,Meat & Poultry,1
BOX045/103/YPB/900G/2280P,UNPRINTED BASE - 2 STONE LEAKPROOF BASE 446 x 296 x 125 90,UNPRINTED BASE -   TWO STONE LEAKPROOF BASE 446 x 296 x 125 900GSM 2280 Per Pallet W/WPEC,Glued Base 4PT Poly,103,0.342,1,HPK200031,N,1000x1200,BASE,446.0,296.0,125.0,900.0,1112.0,721.0,,,,,FG Box,0.0,Mix 70%,2280.0,Inactive /,Meat & Poultry,0
BOX046/101/NPB/900G/1650P,UNPRINTED BASE -  NO POLY BASE 580x380x115 900G 1650/Pallet,UNPRINTED BASE -  NO POLY 4 POINT GLUED BASE 580 x 380 x 115 900GSM 1650 Per Pallet,Glud Base 4PT No Pol,103,0.4447,1,,N,1000x1200,BASE,580.0,380.0,115.0,900.0,1220.0,810.0,,,,,FG Box,0.0,Mix 70%,1650.0,4-17049 /,Meat & Poultry,0
BOX046/101/NPL/750G/1650P,UNPRINTED LID -  4 POINT GLUED LID 590x390x115 750G 1650/Pal,UNPRINTED LID -  4 POINT GLUED LID 590 x 390 x 115 750GSM 1650 Per Pallet,Glued Lid 4PT No Pol,,0.3813,1,,N,1000x1200,LID,590.0,390.0,115.0,750.0,1240.0,818.0,,,,,FG Box,0.0,Mix 70%,1650.0,4-17050 /,Meat & Poultry,0
BOX046/101/YPB/1000G/1250P,UNPRINTED BASE - FOYLE 90MM BASE 580x380x90 1000G,UNPRINTED BASE - FOYLE 90MM BASE 580mm x 380mm x 90mm 1000GSM 1250 Per Pallet,Glued Base 4PT Poly,,0.4214,1,,No,1200 x 1000 (Standard),MTC,580.0,380.0,90.0,1000.0,1120.0,760.0,25.0,10.0,5.0,2055.0,,0.0,Mix 70%,1250.0,TBC,Growth Line,1
BOX046/101/YPL/1000G/1250P,UNPRINTED LID - FOYLE 90MM LID 590x390x90 1000G,UNPRINTED LID - FOYLE 90MM LID 590mm x 390mm x 90mm 1000GSM 1250 Per Pallet,Glued Base 4PT Poly,,0.4333,1,,No,1200 x 1000 (Standard),MTO,590.0,390.0,90.0,1000.0,1140.0,785.0,25.0,10.0,5.0,2105.0,,0.0,Mix 70%,1250.0,TBC,Growth Line,1
BOX046/101/YPL/F0097/01/1000G,PRINTED LID - FOYLE 90MM LID 590x390x90 1000G,PRINTED LID - FOYLE 90MM LID 590mm x 390mm x 90mm 1000GSM 1250 Per Pallet,Glued Base 4PT Poly,,0.4333,1,,No,1200 x 1000 (Standard),MTC,590.0,390.0,90.0,1000.0,1140.0,785.0,25.0,10.0,5.0,2105.0,,100.0,Mix 70%,1250.0,TBC,Growth Line,1
BOX046/102/NPB/900G/850P,UNPRINTED BASE - 20KG BASE 2012 CORBY 580mm x 380mm x 114mm,UNPRINTED BASE - 20KG BASE 2012 CORBY 580mm x 380mm x 114mm 900GSM 850 Per Pallet,Glud Base 4PT No Pol,,0.4421,1,111101124,N,1000x1200,BASE,580.0,380.0,114.0,900.0,808.0,1216.0,34.0,5.0,5.0,1379.0,FG Box,0.0,Mix 70%,850.0,4-14416 /,Meat & Poultry,0
BOX046/102/NPB/G0110/01/1000G,UNPRINTED BASE - 7000019 110 DUCK BASE F/S 580mm x 380mm x 1,UNPRINTED BASE - 7000019 110 DUCK BASE F/S 580mm x 380mm x 110mm 1000GSM 900 Per Pallet,Glud Base 4PT No Pol,,0.48,1,111100192,N,1000x1200,BASE,580.0,380.0,110.0,1000.0,796.0,1192.0,30.0,5.0,6.0,1595.0,FG Box,0.0,Mix 70%,900.0,4-11133 /,Meat & Poultry,0
BOX046/102/NPL/S0138/01/900G,UNPRINTED LID - 110MM PLAIN LID 585mm x 385mm x 110mm 900GSM,UNPRINTED LID - 110MM PLAIN LID 585mm x 385mm x 110mm 900GSM 1200 Per Pallet,Glued Lid 4PT No Pol,,0.4383,1,101101440,N,1000x1200,MTC,585.0,385.0,110.0,900.0,805.0,1240.0,30.0,10.0,4.0,1695.0,FG Box,0.0,Mix 70%,1200.0,4-14843 /,Meat & Poultry,1
BOX046/102/YPB/1000G/1200P,UNPRINTED BASE - SHALLOW 110MM BASE 575mm x 375mm x 110mm 10,UNPRINTED BASE - SHALLOW 110MM BASE 575mm x 375mm x 110mm 1000GSM 1200 Per Pallet,Glued Base 4PT Poly,,0.4638,1,118101439,No,1200x1000,MTO,575.0,375.0,110.0,1000.0,,,30.0,10.0,4.0,1655.0,,0.0,Mix 70%,1200.0,,Meat & Poultry,0
BOX046/102/YPB/1000G/1200P(2),UNPRINTED BASE - SHALLOW 110MM BASE 575x375x110 1000G 1200P,UNPRINTED BASE - SHALLOW 110MM BASE 575mm x 375mm x 110mm 1000GSM 1200 Per Pallet,Glued Base 4PT Poly,,0.473,1,118101439,N,1000x1200,MTC,575.0,375.0,110.0,1000.0,795.0,1190.0,30.0,10.0,4.0,1655.0,FG Box,0.0,Mix 70%,1200.0,4-14842 /,Meat & Poultry,1
BOX046/102/YPB/900G/1500P,UNPRINTED BASE - L/PROOF BASE 110 DEEP 580mm x 380mm x 110mm,UNPRINTED BASE - L/PROOF BASE 110 DEEP 580mm x 380mm x 110mm 900GSM 1500 Per Pallet,Glued Base 4PT Poly,,0.432,1,118100072,N,1000x1200,MTS,580.0,380.0,110.0,900.0,800.0,1200.0,30.0,10.0,5.0,2055.0,FG Box,0.0,Mix 70%,1500.0,4-11572,Meat & Poultry,1
BOX046/102/YPL/800G/1500P,UNPRINTED LID - 110MM LID (800 GSM) 590mm x 390mm x 110mm 80,UNPRINTED LID - 110MM LID (800 GSM) 590mm x 390mm x 110mm 800GSM 1500 Per Pallet,Glued Lid 4PT Poly,,0.3953,1,101101454,N,1000x1200,MTS,590.0,390.0,110.0,800.0,810.0,1220.0,30.0,10.0,5.0,2105.0,FG Box,0.0,Mix 70%,1500.0,4-15908 /,Meat & Poultry,1
BOX046/102/YPO/H0080/01/1250G,PRINTED ONE PIECE - HIGHLAND GAME 100MM 6PT - NEW 2021 580mm,PRINTED ONE PIECE - HIGHLAND GAME 100MM 6PT - NEW 2021 580mm x 380mm x 100mm 1250GSM 480 Per Pallet,Glud Base 6PT Poly,,1.0335,1,141101427,N,1000x1200,MTO,580.0,380.0,100.0,1250.0,780.0,1062.0,20.0,8.0,3.0,1895.0,FG Box,100.0,Mix 70%,480.0,4-13058 /,Meat & Poultry,1
BOX046/103/NPB/1100G/1350P,UNPRINTED BASE -  NO POLY SLAVE OUTER 1100GSM 1350/Pallet,UNPRINTED BASE -  NO POLY SLAVE OUTER 4 POINT GLUED BASE 580 x 380 x 115 1100GSM 1350 Per Pallet NW/BT,Glud Base 4PT No Pol,103,0.5435,1,HPK201437,N,1000x1200,BASE,580.0,380.0,115.0,1100.0,1240.0,835.0,,,,,FG Box,0.0,Mix 70%,1350.0,SHT201437/A /,Meat & Poultry,0
BOX046/103/NPB/850G/1650P,UNPRINTED BASE -  NO POLY 20KG MACKEREL 850GSM 1650/Pallet,UNPRINTED BASE -  NO POLY 20KG MACKEREL 4 POINT GLUED BASE 585 x 385 x 115 850GSM 1650 Per Pallet NW/BK,Glud Base 4PT No Pol,103,0.426,1,HPK200832,N,1000x1200,BASE,585.0,385.0,115.0,850.0,1250.0,840.0,33.0,10.0,5.0,,FG Box,0.0,Mix 70%,1650.0,SHT200832/A /,Meat & Poultry,1
BOX046/103/NPL/750G/1650P,UNPRINTED LID -  NO POLY 20KG MACKEREL 750GSM 1650/Pallet,UNPRINTED LID -  NO POLY 20KG MACKEREL 4 POINT GLUED LID 593 x 393 x 111 750GSM 1650 Per Pallet NW/BK,Glued Lid 4PT No Pol,103,0.3759,1,HPK200833,N,1000x1200,LID,593.0,393.0,111.0,750.0,1250.0,840.0,,,,,FG Box,0.0,Mix 70%,1650.0,SHT200833/A /,Meat & Poultry,1
BOX046/103/NPL/850G/1350P,UNPRINTED LID -  NO POLY 4 POINT CRAB LID 850GSM 1350/Pallet,UNPRINTED LID -  NO POLY 4 POINT GLUED CRAB LID 590 x 390 x 120 850GSM 1350 Per Pallet NW/BT,Glued Lid 4PT No Pol,103,0.4445,1,HPK201556,N,1000x1200,LID,590.0,390.0,120.0,850.0,1280.0,855.0,33.0,10.0,5.0,,FG Box,0.0,Mix 70%,1350.0,SHT201556/A /,Meat & Poultry,0
BOX047/102/NPB/1100G/960P,UNPRINTED BASE - OVEN READY BASE 545x445x130 1100G,UNPRINTED BASE - OVEN READY BASE 545mm x 445mm x 130mm 1100GSM TKL/TKL,Glud Base 4PT No Pol,,0.6124,1,111100016,N,1200 x 1000 (Standard),MTO,545.0,445.0,130.0,1100.0,1410.0,805.0,30.0,8.0,4.0,1935.0,FG BOX,0.0,Mix 70%,960.0,4-17552,Growth Line,1
BOX047/102/NPL/950G/960P,UNPRINTED LID - OVEN READY LID 550x450x130 950G,UNPRINTED LID - OVEN READY LID 550mm x 450mm x 130mm 950GSM WK/TKL,Glued Lid 4PT No Pol,,0.5384,1,101100151,N,1200 x 1000 (Standard),MTO,550.0,450.0,130.0,950.0,1420.0,810.0,30.0,8.0,4.0,1955.0,FG BOX,0.0,Mix 70%,960.0,4-17553,Growth Line,1
BOX047/103/NPO/1100G/540P,UNPRINTED ONE PIECE -  NO POLY 10kg ERRIGAL 6 PT GLUED BOX 5,UNPRINTED ONE PIECE -  NO POLY 10kg ERRIGAL 6 PT GLUED BOX 560 x 400 x 115 1100GSM 540 Per Pallet NW/BT,Glud Base 6PT No Pol,103,0.995,1,HPK200980,N,1000x1200,ONE-PIECE,560.0,400.0,115.0,1100.0,1165.0,813.0,,,,,FG Box,0.0,Mix 70%,540.0,SHT200980/A /,Meat & Poultry,0
BOX048/102/NPB/1000G/1800P,UNPRINTED BASE - 10KG BASE WITH V/HOLES 480mm x 320mm x 85m,UNPRINTED BASE - 10 KG BASE WITH V/HOLES 480mm x 320mm x 85mm 1000GSM 1800 Per Pallet,Glud Base 4PT No Pol,,0.3185,1,111100034,N,1000x1200,MTO,480.0,320.0,85.0,1000.0,650.0,980.0,30.0,10.0,6.0,2075.0,FG Box,0.0,Mix 70%,1800.0,4-05797 /,Meat & Poultry,1
BOX048/102/NPB/800G/2160P,UNPRINTED BASE - NOBLE SMALL BASE 2017 485mm x 319mm x 95mm,UNPRINTED BASE - NOBLE SMALL BASE 2017 485mm x 319mm x 95mm 800GSM 2160 Per Pallet,Glud Base 4PT No Pol,,0.2749,1,111101038,N,1000x1200,MTO,485.0,319.0,95.0,800.0,675.0,1018.0,36.0,10.0,6.0,2069.0,FG Box,0.0,Mix 70%,2160.0,4-14814 /,Meat & Poultry,1
BOX048/102/NPL/700G/1200P,UNPRINTED LID - COOK LID UPDATED 2021 470mm x 315mm x 103mm,UNPRINTED LID - COOK LID UPDATED 2021 470mm x 315mm x 103mm 700GSM 1200 Per Pallet,Glued Lid 4PT No Pol,,0.247,1,101101430,N,1000x1200,LID,470.0,315.0,103.0,700.0,674.0,1042.0,40.0,10.0,3.0,1100.0,FG Box,0.0,Mix 70%,1200.0,4-15830 /,Meat & Poultry,0
BOX048/102/NPL/700G/2000P,UNPRINTED LID - PLN 15KG LID 474mm x 316mm x 90mm 700G 2000P,UNPRINTED LID - PLN 15KG LID (WITH VENTHOLES) 474mm x 316mm x 90mm 700GSM 2000 Per Pallet,Glued Lid 4PT No Pol,,0.2271,1,BOX048/102/NPL/700G/2400P,N,1000x1200,MTC,474.0,316.0,90.0,700.0,654.0,992.0,40.0,10.0,5.0,1735.0,FG Box,0.0,Mix 70%,2000.0,4-07056,Meat & Poultry,1
BOX048/102/NPL/700G/2400P,UNPRINTED LID - PLN 15KG LID 474mm x 316mm x 90mm 700GSM 240,UNPRINTED LID - PLN 15KG LID (WITH VENTHOLES) 474mm x 316mm x 90mm 700GSM 2400 Per Pallet,Glued Lid 4PT No Pol,,0.2271,1,101100053,N,1000x1200,MTO,474.0,316.0,90.0,700.0,654.0,992.0,40.0,10.0,6.0,2051.0,FG Box,0.0,Mix 70%,2400.0,4-07056 /,Meat & Poultry,1
BOX048/102/NPL/700G/2400P(2),UNPRINTED LID - PLN 15KG LID (NO VENTHOLES) 474mm x 316mm x,UNPRINTED LID - PLN 15KG LID (NO VENTHOLES) 474mm x 316mm x 90mm 700GSM 2400 Per Pallet,Glued Lid 4PT No Pol,,0.2271,1,101101511,N,1000x1200,LID,474.0,316.0,90.0,700.0,654.0,992.0,40.0,10.0,6.0,2051.0,FG Box,0.0,Mix 70%,2400.0,4-07056 /,Meat & Poultry,0
BOX048/102/YPL/800G/2000P,UNPRINTED LID - 18KG PLN PE LID 474mm x 316mm x 90mm 800GSM,UNPRINTED LID - 18KG PLN PE LID 474mm x 316mm x 90mm 800GSM 2000 Per Pallet,Glued Lid 4PT Poly,,0.2595,1,BOX048/102/YPL/800G/2400P,N,1000x1200,MTO,474.0,316.0,90.0,800.0,654.0,992.0,40.0,10.0,5.0,1735.0,FG Box,0.0,Mix 70%,2000.0,4-08576,Meat & Poultry,1
BOX048/102/YPL/800G/2400P,UNPRINTED LID - 18KG PLN PE LID 474mm x 316mm x 90mm 800GSM,UNPRINTED LID - 18KG PLN PE LID 474mm x 316mm x 90mm 800GSM 2400 Per Pallet,Glued Lid 4PT Poly,,0.2595,1,101100071,N,1000x1200,MTO,474.0,316.0,90.0,800.0,654.0,992.0,40.0,10.0,6.0,2051.0,FG Box,0.0,Mix 70%,2400.0,4-08576 /,Meat & Poultry,1
BOX048/102/YPL/M0146/01/800G,PRINTED LID - MP 600213781 PTD 100MM LID 475mm x 313mm x 100,PRINTED LID - MP 600213781 PTD 100MM LID 475mm x 313mm x 100mm 800GSM 2000 Per Pallet,Glued Lid 4PT Poly,,0.277,1,101101391,N,1000x1200,MTC,475.0,313.0,100.0,800.0,675.0,1026.0,40.0,10.0,5.0,1720.0,FG Box,200.0,Mix 70%,2000.0,4-15635,Meat & Poultry,1
BOX048/103/NPB/750G/1200P,UNPRINTED BASE -  NO POLY PMJ CHICKEN 4 POINT GLUED BASE 478,UNPRINTED BASE -  NO POLY PMJ CHICKEN 4 POINT GLUED BASE 478 x 315 x 80 750GSM 1200 Per Pallet NW/BK,Glud Base 4PT No Pol,103,0.2273,1,HPK202046,N,1000x1200,BASE,478.0,315.0,80.0,750.0,950.0,638.0,,,,,FG Box,0.0,Mix 70%,1200.0,SHT202046/A /,Meat & Poultry,0
BOX049/101/NPB/600G/2000P,UNPRINTED BASE -  483mm x 322mm x 100mm 600GSM 2000 Per Pall,UNPRINTED BASE -  483mm x 322mm x 100mm 600GSM 2000 Per Pallet,Glud Base 4PT No Pol,101,0.2139,1,BOX049/483X322X100/600/BASE,N,1000x1200,MTO,483.0,322.0,100.0,600.0,1044.0,683.0,40.0,10.0,5.0,,FG Box,0.0,Mix 70%,2000.0,4-16897 /,Meat & Poultry,1
BOX049/101/NPB/700G/2000P,UNPRINTED BASE -  483mm x 322mm x 100mm 700GSM 2000 Per Pall,UNPRINTED BASE -  483mm x 322mm x 100mm 700GSM 2000 Per Pallet,Glud Base 4PT No Pol,101,0.2496,1,BOX049/483X322X100/700/BASE,N,1000x1200,BASE,483.0,322.0,100.0,700.0,0.0,0.0,40.0,10.0,5.0,,FG Box,0.0,Mix 70%,2000.0,Inactive /,Meat & Poultry,0
BOX049/101/NPL/600G/2000P,UNPRINTED LID -  BROWN 493mm x 329mm x 99mm 600GSM 2000 Per,UNPRINTED LID -  BROWN 493mm x 329mm x 99mm 600GSM 2000 Per Pallet,Glued Lid 4PT No Pol,101,0.2185,1,BOX049/493X329X99/600/BROWNLID,N,1000x1200,MTO,493.0,329.0,99.0,600.0,1054.0,691.0,40.0,10.0,5.0,1.3,FG Box,0.0,Mix 70%,2000.0,4-16844 /,Meat & Poultry,1
BOX049/101/NPL/700G/2000P,UNPRINTED LID -  BROWN 493mm x 329mm x 99mm 700GSM 2000 Per,UNPRINTED LID -  BROWN 493mm x 329mm x 99mm 700GSM 2000 Per Pallet BK/UL,Glued Lid 4PT No Pol,101,0.2549,1,BOX049/493X329X99/700/BROWNLID,N,1000x1200,MTO,493.0,329.0,99.0,700.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,0.0,Mix 70%,2000.0,4-15410 /,Meat & Poultry,1
BOX049/101/NPL/800G/2000P,UNPRINTED LID -  WHITE 493mm x 329mm x 99mm 800GSM 2000 Per,UNPRINTED LID -  WHITE 493mm x 329mm x 99mm 800GSM 2000 Per Pallet WK/BK,Glued Lid 4PT No Pol,101,0.2913,1,BOX049/493X329X99/800/WHITELID,N,1000x1200,LID,493.0,329.0,99.0,800.0,0.0,0.0,40.0,10.0,5.0,,FG Box,0.0,Mix 70%,2000.0,n/a /,Meat & Poultry,0
BOX049/101/NPL/H0041/01/700G,PRINTED LID -  PAPAAPA 493mm x 329mm x 99mm 700GSM 2000 Per,PRINTED LID -  PAPAAPA 493mm x 329mm x 99mm 700GSM 2000 Per Pallet BK/UL,Glued Lid 4PT No Pol,101,0.2549,1,BOX049/493X329X99/700/PAPA,N,1000x1200,LID,493.0,329.0,99.0,700.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,901.0,Mix 70%,2000.0,4-15410 /,Meat & Poultry,0
BOX049/101/NPL/H0041/02/700G,PRINTED LID -  CHEF V1 493mm x 329mm x 99mm 700GSM 2000 Per,PRINTED LID -  CHEF V1 493mm x 329mm x 99mm 700GSM 2000 Per Pallet BK/UL,Glued Lid 4PT No Pol,101,0.2549,1,BOX049/493X329X99/700/CHEF,N,1000x1200,LID,493.0,329.0,99.0,700.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,501.0,Mix 70%,2000.0,4-15410 /,Meat & Poultry,0
BOX049/101/NPL/H0041/03/700G,PRINTED LID -  BUKBEEK 493mm x 329mm x 99mm 700GSM 2000 Per,PRINTED LID -  BUKBEEK 493mm x 329mm x 99mm 700GSM 2000 Per Pallet BK/UL,Glued Lid 4PT No Pol,101,0.2549,1,BOX049/493X329X99/700/BBK,N,1000x1200,LID,493.0,329.0,99.0,700.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,901.0,Mix 70%,2000.0,4-15410 /,Meat & Poultry,0
BOX049/101/NPL/H0041/04/700G,PRINTED LID -  FROZEN WINGS 493mm x 329mm x 99mm 700GSM 2000,PRINTED LID -  FROZEN WINGS 493mm x 329mm x 99mm 700GSM 2000 Per Pallet BK/UL,Glued Lid 4PT No Pol,101,0.2549,1,BOX049/493X329X99/700/HCF,N,1000x1200,MTO,493.0,329.0,99.0,700.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,501.0,Mix 70%,2000.0,4-15410 /,Meat & Poultry,1
BOX049/101/NPL/H0041/05/700G,PRINTED LID -  FROZEN LEG QUARTERS  493mm x 329mm x 99mm 700,PRINTED LID -  FROZEN LEG QUARTERS  493mm x 329mm x 99mm 700GSM 2000 Per Pallet BK/UL,Glued Lid 4PT No Pol,101,0.2549,1,BOX049/493X329X99/700/FLQ,N,1000x1200,LID,493.0,329.0,99.0,700.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,501.0,Mix 70%,2000.0,4-15410 /,Meat & Poultry,0
BOX049/101/NPL/H0041/06/600G,PRINTED LID -  HCF WINGS 493mm x 329mm x 99mm 600GSM 2000 Pe,PRINTED LID -  HCF WINGS 493mm x 329mm x 99mm 600GSM 2000 Per Pallet,Glued Lid 4PT No Pol,101,0.2185,1,BOX049/493X329X99/600/WINGS,N,1000x1200,MTO,493.0,329.0,99.0,600.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,100.0,Mix 70%,2000.0,4-16844 /,Meat & Poultry,1
BOX049/101/NPL/H0041/06/800G,PRINTED LID -  HCF WINGS 493mm x 329mm x 99mm 800GSM 2000 Pe,PRINTED LID -  HCF WINGS 493mm x 329mm x 99mm 800GSM 2000 Per Pallet W/B,Glued Lid 4PT No Pol,101,0.2913,1,BOX049/493X329X99/800/WINGS,N,1000x1200,LID,493.0,329.0,99.0,800.0,0.0,0.0,40.0,10.0,5.0,,FG Box,100.0,Mix 70%,2000.0,Inactive /,Meat & Poultry,0
BOX049/101/NPL/H0041/07/600G,PRINTED LID -  MAMA 493mm x 329mm x 99mm 600GSM 2000 Per Pal,PRINTED LID -  MAMA 493mm x 329mm x 99mm 600GSM 2000 Per Pallet W/B,Glued Lid 4PT No Pol,101,0.2549,1,BOX049/493X329X99/700/MAMA,N,1000x1200,MTO,493.0,329.0,99.0,700.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,901.0,Mix 70%,2000.0,4-16844 /,Meat & Poultry,1
BOX049/101/NPL/H0041/08/600G,PRINTED LID -  CL LEG QUARTERS 493mm x 329mm x 99mm 600GSM 2,PRINTED LID -  CL LEG QUARTERS 493mm x 329mm x 99mm 600GSM 2000 Per Pallet W/B,Glued Lid 4PT No Pol,101,0.2549,1,BOX049/493X329X99/700/CLQ,N,1000x1200,MTO,493.0,329.0,99.0,700.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,101.0,Mix 70%,2000.0,4-16844 /,Meat & Poultry,1
BOX049/101/NPL/H0041/09/600G,PRINTED LID -  COCAS 493mm x 329mm x 99mm 600GSM 2000 Per Pa,PRINTED LID -  COCAS 493mm x 329mm x 99mm 600GSM 2000 Per Pallet W/B,Glued Lid 4PT No Pol,101,0.2549,1,BOX049/493X329X99/700/COCAS,N,1000x1200,MTO,493.0,329.0,99.0,700.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,101.0,Mix 70%,2000.0,4-16844 /,Meat & Poultry,1
BOX049/101/NPL/H0041/10/600G,PRINTED LID -  CHEF WOMAN V3 493mm x 329mm x 99mm 600GSM 200,PRINTED LID -  CHEF WOMAN V3 493mm x 329mm x 99mm 600GSM 2000 Per Pallet,Glued Lid 4PT No Pol,101,0.2185,1,BOX049/493X329X99/700/CHEF,N,1000x1200,MTO,493.0,329.0,99.0,600.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,501.0,Mix 70%,2000.0,4-16844 /,Meat & Poultry,1
BOX049/101/NPL/H0041/10/700G,PRINTED LID -  CHEF V2 *INACTIVE* 493mm x 329mm x 99mm 700GS,PRINTED LID -  CHEF V2 *INACTIVE* 493mm x 329mm x 99mm 700GSM 2000 Per Pallet,Glued Lid 4PT No Pol,101,0.2549,1,BOX049/493X329X99/700/CHEF,N,1000x1200,LID,493.0,329.0,99.0,700.0,0.0,0.0,40.0,10.0,5.0,,FG Box,501.0,Mix 70%,2000.0,Inactive /,Meat & Poultry,0
BOX049/101/NPLW/600G/2000P,UNPRINTED LID -  WHITE 493mm x 329mm x 99mm 600GSM 2000 Per,UNPRINTED LID -  WHITE 493mm x 329mm x 99mm 600GSM 2000 Per Pallet,Glued Lid 4PT No Pol,101,0.2185,1,BOX049/493X329X99/600/WHITELID,N,1000x1200,MTO,493.0,329.0,99.0,600.0,1054.0,691.0,40.0,10.0,5.0,,FG Box,0.0,Mix 70%,2000.0,4-16844 /,Meat & Poultry,0
BOX049/102/NPL/750G/2400P,UNPRINTED LID - SEAMARK PLAIN LID 487mm x 325mm x 85mm 750GS,UNPRINTED LID - SEAMARK PLAIN LID 487mm x 325mm x 85mm 750GSM 2400 Per Pallet,Glued Lid 4PT No Pol,,0.2439,1,101100280,N,1000x1200,MTO,487.0,325.0,85.0,750.0,657.0,990.0,40.0,10.0,6.0,2105.0,FG Box,0.0,Mix 70%,2400.0,4-05796 /,Meat & Poultry,1
BOX049/102/NPL/S0115/01/750G,PRINTED LID - CLASSIC CHICKEN LID 2017 487mm x 325mm x 85mm,PRINTED LID - CLASSIC CHICKEN LID 2017 487mm x 325mm x 85mm 750GSM 2400 Per Pallet,Glued Lid 4PT No Pol,,0.2439,1,101101052,N,1000x1200,LID,487.0,325.0,85.0,750.0,657.0,990.0,40.0,10.0,6.0,2105.0,FG Box,400.0,Mix 70%,2400.0,4-05796 /,Meat & Poultry,0
BOX049/102/NPL/S0115/02/750G,PRINTED LID - GOLDEN CHICKEN LID 487mm x 325mm x 85mm 750GSM,PRINTED LID - GOLDEN CHICKEN LID 487mm x 325mm x 85mm 750GSM 2400 Per Pallet,Glued Lid 4PT No Pol,,0.2439,1,101101444,N,1000x1200,LID,487.0,325.0,85.0,750.0,657.0,990.0,40.0,10.0,6.0,2105.0,FG Box,400.0,Mix 70%,2400.0,4-05796 /,Meat & Poultry,0
